movie_id,title,genre,release_year,duration,language,country,budget,revenue,rating_average,director_id,production_company,age_limit,status,created_at
991,Sacred Moon 841,Horror,1985,182,Spanish,USA,40843463.11,865196233.25,7.7,198,A24,16,Production,2018-01-22 06:06:24
992,Fallen Legacy 493,Comedy,1986,210,Spanish,USA,43501406.4,124732292.24,8.2,7,Warner Bros,12,Production,2024-01-17 23:46:02
993,Lost Promise 601,Thriller,2011,187,Hindi,Spain,113563206.48,11969314.72,7.8,57,Warner Bros,0,Released,2024-02-10 07:20:10
994,Broken Sky 634,Action,1997,215,Italian,South Korea,124287033.61,460834987.38,2.7,156,Amazon Studios,7,Released,2020-03-15 10:40:25
995,The Storm 170,Action,1875,167,German,France,24104345.92,507519428.49,3.3,162,Disney,18,Released,2020-02-14 12:27:02
996,Hidden Legacy 821,Comedy,1988,211,Japanese,Spain,10576818.36,719711672.72,3.9,157,Netflix,18,Production,2019-05-05 00:09:10
997,Sacred Ocean 711,Horror,2005,88,German,Germany,90410922.94,848725442.68,8.7,9,Disney,16,Cancelled,2021-11-19 03:58:16
998,Sacred Shadow 619,Crime,1980,76,French,India,223434967.83,733142980.57,6.4,97,Lionsgate,7,Production,2022-07-18 17:42:49
999,Last Sky 65,Thriller,1997,87,French,India,93959115.55,307691240.75,7.2,163,Universal,16,Cancelled,2015-05-10 14:02:32
1000,Silent Dream 2,Horror,2004,145,Hindi,Spain,21228084.98,236482238.93,7.7,81,A24,7,Released,2022-06-22 15:38:17
